x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.1858455091714859,-0.525498628616333,0.0310490690171718,-0.4679610431194305,-0.9814022183418274,0.0133005809038877,-0.7305340766906738,-1.3061264753341677,-0.0155577603727579,-0.8873265981674194,-1.6074248552322388,-0.051903236657381,-0.7537946105003357,-0.9037452936172484,-0.0531410425901412,-1.0922436714172363,-0.7554908394813538,-0.0862875878810882,-1.0874420404434204,-0.606389045715332,-0.0967377424240112,-1.024678349494934,-0.5447577238082886,-0.1023500338196754,-0.7923340797424316,-0.6018221378326416,-0.1000842824578285,-1.1148579120635986,-0.406920850276947,-0.1081826835870742,-1.0407313108444214,-0.290453553199768,-0.0931988134980201,-0.9285207986831664,-0.2823627889156341,-0.0981326401233673,-0.8011230826377869,-0.2585943341255188,-0.1392394751310348,-1.094543695449829,-0.0960908085107803,-0.1446472704410553,-0.9919518828392028,-0.0225579179823398,-0.083026610314846,-0.8607348203659058,-0.0346054658293724,-0.0584045350551605,-0.7871509790420532,0.0921439453959465,-0.1745931208133697,-1.0425848960876465,0.1990504562854766,-0.1756591349840164,-0.9369160532951356,0.2332174777984619,-0.1073971092700958,-0.8145084381103516,0.2046810388565063,-0.0577869638800621,THUMBS_UP
0.0,0.0,0.0,-0.1864622235298156,-0.4944391548633575,-0.0092165330424904,-0.5035617351531982,-1.011117458343506,-0.0732723921537399,-0.7486345171928406,-1.4023847579956057,-0.1392662525177002,-0.8063130378723145,-1.8096486330032349,-0.2106502950191497,-0.6673122644424438,-1.033398985862732,-0.2170400470495224,-1.1428605318069458,-0.7357287406921387,-0.330032467842102,-1.041410207748413,-0.583638072013855,-0.3532931506633758,-0.8847528100013733,-0.6036900281906128,-0.3565701246261596,-0.6447248458862305,-0.7150067090988159,-0.2703614234924316,-1.1081500053405762,-0.3886442184448242,-0.3534286022186279,-0.9947960376739502,-0.2847351729869842,-0.3214304745197296,-0.8401355147361755,-0.339659720659256,-0.3127477169036865,-0.6205006241798401,-0.3426753580570221,-0.3199213147163391,-1.037774920463562,-0.0813207775354385,-0.3989768624305725,-0.916003406047821,0.0026419451460242,-0.3161013424396515,-0.7652308344841003,-0.0537033528089523,-0.2692402303218841,-0.6048828959465027,0.0387303195893764,-0.3661872744560241,-0.9673113822937012,0.2168067097663879,-0.4239416420459747,-0.8461302518844604,0.2674277424812317,-0.3652906417846679,-0.7037739753723145,0.2160307019948959,-0.319048672914505,THUMBS_UP
0.0,0.0,0.0,-0.2505494654178619,-0.4097205996513366,-0.0491690374910831,-0.4454528093338012,-0.8992691040039062,-0.1295818388462066,-0.5402990579605103,-1.30883526802063,-0.2044323086738586,-0.5681383013725281,-1.6845937967300415,-0.2762524783611297,-0.3874967694282532,-1.134302020072937,-0.263541579246521,-0.8449311256408691,-0.8589598536491394,-0.3818480670452118,-0.774690568447113,-0.6588760018348694,-0.3929371535778045,-0.6542158126831055,-0.6682591438293457,-0.3903650641441345,-0.2891490161418915,-0.9063880443572998,-0.307982861995697,-0.7721105217933655,-0.5374491214752197,-0.4220263361930847,-0.6561838984489441,-0.4212492704391479,-0.3851801753044128,-0.5226521492004395,-0.4707426428794861,-0.3682380020618438,-0.2211440503597259,-0.6159884929656982,-0.3534505367279053,-0.6819592118263245,-0.2748483419418335,-0.4602689743041992,-0.5651966333389282,-0.1874815672636032,-0.3924108445644378,-0.4279869496822357,-0.2582773566246032,-0.352370023727417,-0.1818248927593231,-0.3073835074901581,-0.3997434675693512,-0.5714659690856934,-0.0470644161105155,-0.4831183552742004,-0.485329121351242,-0.0045660445466637,-0.4583416879177093,-0.356217622756958,-0.077465608716011,-0.4366499185562134,THUMBS_UP
0.0,0.0,0.0,-0.2078039199113845,-0.4244496524333954,-0.1263554245233535,-0.2611216306686401,-0.9380916357040404,-0.161859393119812,-0.2336078137159347,-1.3228694200515747,-0.1798379719257354,-0.2160336226224899,-1.626551866531372,-0.1745349019765854,0.0583997815847396,-1.1554235219955444,-0.0987580716609954,-0.2451424449682235,-0.9431583285331726,-0.2081054747104644,-0.2781878113746643,-0.7381560206413269,-0.2584576904773712,-0.2069562822580337,-0.7267530560493469,-0.2869465053081512,0.178600326180458,-0.9795791506767272,-0.0923406854271888,-0.1800999343395233,-0.7115492224693298,-0.1965344399213791,-0.2100697606801986,-0.5614083409309387,-0.2058136314153671,-0.1460693031549453,-0.559076726436615,-0.2071719914674759,0.2398860901594162,-0.7446861863136292,-0.1093757152557373,-0.1096163839101791,-0.4887004792690277,-0.2216095030307769,-0.1484507024288177,-0.3790756165981293,-0.1968124657869339,-0.0898403823375701,-0.400296539068222,-0.1680300235748291,0.255159467458725,-0.4917813241481781,-0.1416915506124496,-0.019801864400506,-0.2886899411678314,-0.2198046594858169,-0.0580257810652256,-0.2208748459815979,-0.2205291390419006,-0.0051499223336577,-0.2491315752267837,-0.20718714594841,THUMBS_UP
0.0,0.0,0.0,-0.1434864848852157,-0.3173975944519043,-0.1489955484867096,-0.1152236014604568,-0.835989236831665,-0.1871589571237564,-0.0442286506295204,-1.2123196125030518,-0.2060047835111618,-0.0260371416807174,-1.5277093648910522,-0.1998064666986465,0.2481704354286193,-1.0846134424209597,-0.0515388771891593,0.1039446666836738,-0.9737130999565125,-0.1950387507677078,-0.0001165769936051,-0.7254177331924438,-0.2843591570854187,-0.0189028494060039,-0.6071563363075256,-0.3297601342201233,0.4039991199970245,-0.914048194885254,-0.036061268299818,0.2039840072393417,-0.7377637028694153,-0.1584651172161102,0.067118652164936,-0.5281646251678467,-0.1921347230672836,0.064409889280796,-0.4599173665046692,-0.1948878318071365,0.4931611716747284,-0.6681909561157227,-0.0522591993212699,0.2759483158588409,-0.4732445478439331,-0.1786856800317764,0.1329809129238128,-0.3401756286621094,-0.1581774353981018,0.1392496824264526,-0.3386036157608032,-0.1222468167543411,0.5417091250419617,-0.4077698290348053,-0.0859665125608444,0.3467279076576233,-0.2699676752090454,-0.1672282516956329,0.2163171917200088,-0.1765584945678711,-0.1544999331235885,0.2162787020206451,-0.1837603151798248,-0.1265194863080978,THUMBS_UP
0.0,0.0,0.0,-0.1418870687484741,-0.4234723150730133,-0.1386285871267318,-0.0435355193912982,-1.058337688446045,-0.1778880655765533,0.084143154323101,-1.5288738012313845,-0.2168514728546142,0.1215111166238784,-1.8834105730056765,-0.2289394438266754,0.3108804523944855,-1.1179165840148926,-0.0122054992243647,0.4001889228820801,-1.3701783418655396,-0.1984947919845581,0.2114712297916412,-1.0655450820922852,-0.2827974259853363,0.113162837922573,-0.8498837947845459,-0.3062667548656463,0.4500937163829803,-0.8929098844528198,-0.0113003132864832,0.5175760388374329,-1.1197021007537842,-0.2123719900846481,0.2501358687877655,-0.7821782231330872,-0.2362353503704071,0.1907183825969696,-0.6123687624931335,-0.1982720345258712,0.5417233109474182,-0.6261113882064819,-0.0487666763365268,0.6135492324829102,-0.8261338472366333,-0.2613514065742492,0.3215542435646057,-0.5471907258033752,-0.1894828528165817,0.2378584742546081,-0.4004473388195038,-0.0793084874749183,0.6121795177459717,-0.3585664927959442,-0.0970056354999542,0.6428191661834717,-0.5153961181640625,-0.2225583791732788,0.417277455329895,-0.3585327863693237,-0.164205402135849,0.3517107665538788,-0.268761396408081,-0.083884097635746,THUMBS_UP
0.0,0.0,0.0,-0.1245093867182731,-0.5021157264709473,-0.1007689386606216,-0.0106544187292456,-1.1197350025177002,-0.1287323385477066,0.121071271598339,-1.544695496559143,-0.1683962047100067,0.1510242372751236,-1.86998987197876,-0.1844745129346847,0.3365963101387024,-1.129984736442566,0.0208208169788122,0.4835717976093292,-1.3947420120239258,-0.1687312126159668,0.2924281358718872,-1.1047321557998655,-0.2616980671882629,0.1746888756752014,-0.8885900378227234,-0.2872462570667267,0.4669008553028106,-0.8843080401420593,-0.0017110821790993,0.5931413173675537,-1.1017799377441406,-0.208938181400299,0.3185049891471863,-0.7799282670021057,-0.2436692863702774,0.2303654998540878,-0.6136908531188965,-0.2081886529922485,0.55530846118927,-0.6139975190162659,-0.0603219829499721,0.664950430393219,-0.8025729060173035,-0.2688209116458893,0.3690191209316253,-0.5329909920692444,-0.2021893262863159,0.2629309892654419,-0.394319087266922,-0.0924399048089981,0.6190779209136963,-0.3334149420261383,-0.127388447523117,0.7201469540596008,-0.5007269978523254,-0.235923171043396,0.4903208911418915,-0.3536731302738189,-0.1640064120292663,0.3925425112247467,-0.2652148306369781,-0.0743634849786758,THUMBS_UP
0.0,0.0,0.0,-0.0917854756116867,-0.4814077317714691,-0.1058232188224792,0.0626922845840454,-1.0828508138656616,-0.131225511431694,0.2168401479721069,-1.493738055229187,-0.1654091924428939,0.2667004466056824,-1.8130686283111568,-0.1735916137695312,0.4049666225910187,-1.1113663911819458,0.0258209332823753,0.5905789136886597,-1.326588749885559,-0.164712592959404,0.3916381001472473,-1.0481036901474,-0.2621961534023285,0.2544249296188354,-0.8429788947105408,-0.2899654507637024,0.5180110335350037,-0.8553609848022461,0.0047116731293499,0.6842281222343445,-1.0089111328125,-0.1987301111221313,0.3996392786502838,-0.7231780290603638,-0.2399497479200363,0.2727249562740326,-0.5923449993133545,-0.2107792198657989,0.589942991733551,-0.5852410793304443,-0.0539704747498035,0.7292569279670715,-0.7038532495498657,-0.2613261342048645,0.4348084032535553,-0.4634444415569305,-0.207876443862915,0.3068274557590484,-0.3626416623592376,-0.1099076569080352,0.6375723481178284,-0.3105064332485199,-0.1212103366851806,0.7496179342269897,-0.4175010323524475,-0.2332116365432739,0.5206199288368225,-0.2750574946403503,-0.169938638806343,0.4096703827381134,-0.2128339856863021,-0.087110698223114,THUMBS_UP
0.0,0.0,0.0,-0.0796444937586784,-0.4758740961551666,-0.1081795468926429,0.0716084763407707,-1.0575722455978394,-0.138677567243576,0.22206412255764,-1.46667218208313,-0.1778276860713958,0.290897399187088,-1.795114517211914,-0.192261129617691,0.4184716045856476,-1.095577359199524,0.0164079163223505,0.5630694031715393,-1.330548882484436,-0.1695410013198852,0.3577107787132263,-1.073424220085144,-0.2625877559185028,0.2251143306493759,-0.8712367415428162,-0.2907280027866363,0.5349705219268799,-0.8448613882064819,-0.0039645289070904,0.6487953066825867,-1.0331248044967651,-0.189921960234642,0.3649917542934418,-0.7607055306434631,-0.2176337093114853,0.2662013173103332,-0.6226045489311218,-0.1862216144800186,0.6034680008888245,-0.5660076141357422,-0.0628067106008529,0.7022615671157837,-0.7225480079650879,-0.2611489295959472,0.4025603234767914,-0.4966860115528106,-0.2009142786264419,0.2952799797058105,-0.385880559682846,-0.1035203039646148,0.6422439217567444,-0.2753655612468719,-0.1308245211839676,0.7155492305755615,-0.4164724946022033,-0.2446946799755096,0.4852595031261444,-0.2931623756885528,-0.1838455349206924,0.392033964395523,-0.2252270132303238,-0.1047285944223404,THUMBS_UP
0.0,0.0,0.0,-0.0641021803021431,-0.4390195608139038,-0.1297744065523147,0.0648037418723106,-0.9509835243225098,-0.1735602915287017,0.2070122361183166,-1.3003376722335815,-0.2046177834272384,0.3232389092445373,-1.5961782932281494,-0.2104006111621856,0.5066564083099365,-1.0021076202392578,-0.069168671965599,0.3339809477329254,-1.1077691316604614,-0.219384491443634,0.1601428836584091,-0.9030587077140808,-0.3030258119106293,0.0849008709192276,-0.7528139352798462,-0.3380477428436279,0.627794623374939,-0.775518536567688,-0.0666694343090057,0.3735600709915161,-0.8122032284736633,-0.1979952156543731,0.1773672997951507,-0.6239718198776245,-0.230024367570877,0.1393329799175262,-0.5235822796821594,-0.2257826626300811,0.6642881631851196,-0.4848994016647339,-0.091370478272438,0.3718957901000976,-0.4779399335384369,-0.2205621004104614,0.1935909986495971,-0.3610883355140686,-0.1918271332979202,0.1853670924901962,-0.3169544339179992,-0.1458920836448669,0.652251660823822,-0.1927489638328552,-0.1307559013366699,0.4074049890041351,-0.1935649961233139,-0.2093738615512848,0.259464293718338,-0.1326552778482437,-0.1826038956642151,0.2531223893165588,-0.1084656119346618,-0.1395860761404037,THUMBS_UP
0.0,0.0,0.0,-0.1105758696794509,-0.4736805558204651,-0.1991690993309021,-0.0193270873278379,-1.0450363159179688,-0.2675413191318512,0.1172952800989151,-1.4453771114349363,-0.3010925650596618,0.2297558635473251,-1.8119574785232544,-0.2953856289386749,0.3969594240188598,-1.1540848016738892,-0.1739850044250488,-0.0714006274938583,-1.0552197694778442,-0.3334719240665436,-0.1518923640251159,-0.8562638163566589,-0.4065946340560913,-0.0473199747502803,-0.8255376815795898,-0.4491112530231476,0.5085309743881226,-0.8470396399497986,-0.1546617746353149,-0.0591540597379207,-0.7073758840560913,-0.2965132594108581,-0.0956736207008361,-0.5415241122245789,-0.3144629001617431,0.041844192892313,-0.5488883852958679,-0.3153810501098633,0.5268698930740356,-0.4874024391174316,-0.165502056479454,-0.0200149770826101,-0.3615531623363495,-0.3159615695476532,-0.0625713169574737,-0.2349974364042282,-0.2705282866954803,0.0552882775664329,-0.2339333295822143,-0.2211287915706634,0.4881592094898224,-0.1394977271556854,-0.1993711143732071,0.0457951053977012,-0.0456788539886474,-0.3324127495288849,0.0051319515332579,0.0216619353741407,-0.3354601860046386,0.1210603713989257,0.0162507984787225,-0.3094832599163055,THUMBS_UP
0.0,0.0,0.0,-0.1634920537471771,-0.5089167356491089,-0.0391066409647464,-0.4033880531787872,-1.0276788473129272,-0.1077968925237655,-0.5709640383720398,-1.4532232284545898,-0.1750089675188064,-0.594192624092102,-1.8393313884735107,-0.2382727116346359,-0.4405537545681,-1.15547776222229,-0.1994480639696121,-0.945566475391388,-0.9470769166946412,-0.3254608511924743,-0.8452926278114319,-0.7878685593605042,-0.3543486893177032,-0.7002343535423279,-0.8124542832374573,-0.3634898066520691,-0.4111733734607696,-0.8772508502006531,-0.247724711894989,-0.952897310256958,-0.6195749640464783,-0.3673365414142608,-0.8056772351264954,-0.5203167200088501,-0.3507905602455139,-0.6556432843208313,-0.5578269958496094,-0.3455206453800201,-0.39787358045578,-0.5547741055488586,-0.2994870841503143,-0.8883374929428101,-0.3291455805301666,-0.4175986051559448,-0.7416998744010925,-0.2436693906784057,-0.3645643889904022,-0.5882528424263,-0.2943140566349029,-0.3296016156673431,-0.4032057523727417,-0.2270752638578415,-0.3513950407505035,-0.7966330051422119,-0.0670805051922798,-0.4434162676334381,-0.6879570484161377,-0.0214783623814582,-0.426717609167099,-0.5532062649726868,-0.0681059956550598,-0.4073537290096283,THUMBS_UP
